path,ok,green
A00559819101144000004_001_201506.jpg,True,0.011328125
A00669979106010000001_003_201406.jpg,True,0.023024523160762943
A00676091258609000001_002_200812.jpg,True,0.05041231608922639
A00676969111827000001_001_201805.jpg,True,0.04421354166666667
A00696111202655000001_001_201905.jpg,True,0.05115625
A01349121362770000001_001_200812.jpg,True,0.018456064929770595
A02149029110064000002_001_201809.jpg,True,0.011729166666666667
A02427029105718000003_001_201307.jpg,True,0.018963541666666667
A02678009100011000004_001_201808.jpg,True,0.015369791666666667
A03018051517013000004_001_201806.jpg,True,0.020833333333333332
A03018051517013000004_002_201806.jpg,True,0.03390656250534197
A03027949102803000003_002_201806.jpg,True,0.012915693471249027
A03107051470701000002_002_201805.jpg,True,0.02304470825217913
A03107121338092000001_001_201505.jpg,True,0.071265625
A03118071510600000001_002_201810.jpg,True,0.011908679555738379
A03118929109762000007_001_201904.jpg,False,0.0008385416666666667
A03179011100010000002_001_201811.jpg,True,0.009369791666666667
A03179011100010000002_002_201811.jpg,False,0.00011098779134295228
A03208111420435000001_001_201810.jpg,True,0.012447916666666666
A03334121262932000001_002_201806.jpg,True,0.011586226182456052
A03334121327408000001_001_201805.jpg,True,0.016197916666666666
A03358061460959000001_002_201806.jpg,True,0.02441291207199552
A03385101528165000001_001_201505.jpg,True,0.03997916666666667
A03404071761179000001_001_201804.jpg,True,0.32490625
A03404101748960000001_001_201805.jpg,True,0.01653125
A03404899104938000005_002_201608.jpg,True,0.02932027234428273
A03404899104938000005_003_201608.jpg,True,0.014401294498381878
A03437071549247000002_001_201804.jpg,True,0.007633044921180514
A03439061321663000001_001_201805.jpg,True,0.07241884752801783
A03439121258360000001_002_201805.jpg,True,0.005390072560891066
A03459051535307000002_001_201806.jpg,True,0.015296875
A03508061465123000001_001_200806.jpg,True,0.034349773636428965
A03508979111368000003_002_201808.jpg,True,0.050888128861429835
A03508979111368000003_003_201808.jpg,True,0.03445840918157266
A03515051624823000003_002_201708.jpg,True,0.017227564102564104
A03515999100049000003_003_201806.jpg,True,0.018713730699185006
A03579091372821000001_003_201304.jpg,True,0.006263245817438352
A04015051747243000001_001_201808.jpg,True,0.10600520833333334
A04015051807300000001_002_201809.jpg,False,0.0031452968160966526
A04079789100923000004_001_201809.jpg,True,0.0398125
A04417081517350000001_002_201710.jpg,True,0.010304112249052585
A04438071781248000001_001_201807.jpg,True,0.015916666666666666
A04508049103608000001_002_201806.jpg,True,0.17335731384170305
A04538051561589000002_001_201808.jpg,True,0.0205
A04616081418711000001_001_201810.jpg,True,0.0300625
A04714121704217000001_002_201811.jpg,True,0.027558591449770346
A04729111432939000001_002_201606.jpg,True,0.008679317145282538
A04793019103257000004_001_201904.jpg,True,0.024661458333333334
A04793049103708000001_002_201807.jpg,True,0.008255113131113526
A04793061267577000003_001_201103.jpg,True,0.009203125
A04793091412270000001_002_201811.jpg,True,0.01830714554372606
A04928081712414000001_002_201807.jpg,False,1.1205737337516808e-05
A05108061539218000004_001_201405.jpg,True,0.0439375
A05108979108400000002_002_201604.jpg,True,0.013338135061955638
A05128061470625000002_002_201804.jpg,True,0.04365247543825852
A05128071500754000002_001_201804.jpg,True,0.07397233760626498
A05128121501933000001_001_201507.jpg,True,0.023349282296650717
A05169999105166000004_001_201102.jpg,True,0.02589906763356519
A05239091283923000001_001_201809.jpg,True,0.020078125
A05429039109697000002_002_201306.jpg,True,0.10294818120283787
A05429101544882000001_001_201307.jpg,True,0.012807291666666666
A05429999109083000003_002_201807.jpg,True,0.009534497630287797
A05508969108179000004_001_201809.jpg,True,0.02643202904396934
A05508979108395000003_001_201809.jpg,True,0.012671875
A05629101334626000001_002_201807.jpg,True,0.08553564586515926
A05638035108013000001_002_201306.jpg,False,0.0024265772752288988
A05706071724322000001_001_201807.jpg,True,0.02200093084590622
A05706081705686000001_001_201606.jpg,True,0.026515625
A05706091713624000006_002_201805.jpg,False,0.003272258770679649
A05706091713627000001_002_201807.jpg,True,0.02061749731421365
A05706091713627000001_003_201807.jpg,True,0.027300538423886443
A05706111719765000005_002_201807.jpg,True,0.012447648670558887
A05706899103353000004_002_201607.jpg,True,0.018518518518518517
A05706989104105000003_001_201408.jpg,True,0.07506770833333333
A05726939103593000003_002_201806.jpg,True,0.32652710478365105
A05739049103499000002_001_201806.jpg,True,0.008474313288405939
A05935061472299000001_002_201904.jpg,True,0.012226512226512226
A05935111210384000001_001_201709.jpg,True,0.026060024880779596
A05987029114133000001_001_201810.jpg,False,0.0033020833333333335
A05993121728179000001_002_201807.jpg,False,0.00071044195650709
